booking_id,hotel_type,lead_time_days,arrival_month,arrival_day,stays_weekend_nights,stays_week_nights,adults,children,booking_channel,deposit_type,customer_type,avg_daily_rate,special_requests,required_parking_spaces,previous_cancellations,previous_bookings_not_canceled,is_repeated_guest,is_canceled
692f8056-0d30-498b-8548-013dd991f766,CityHotel,216,4,20,0,3,3,0,Online,NoDeposit,Transient,341.73,5,0,1,10,1,1
b7991c69-e9bc-47d5-b03e-2a241042a9c3,ResortHotel,217,8,15,7,1,1,0,Direct,NonRefund,Contract,248.99,5,0,3,8,1,1
c43f0662-4719-400a-abde-559d0daaab74,CityHotel,357,9,25,7,0,4,1,Online,Refundable,Contract,464.27,4,1,0,3,1,0
e170e456-8c84-4175-8860-de25d7e063ea,CityHotel,13,3,3,8,5,4,0,Direct,NonRefund,Transient-Party,438.93,2,0,0,8,1,0
0010316c-2a07-483b-bd03-f07d13ca8d18,CityHotel,51,6,21,0,10,4,2,TravelAgent,NonRefund,Contract,167.25,3,2,3,1,0,0
d665949c-3dd2-4144-95b1-ff698723df14,CityHotel,287,10,10,3,8,2,0,Direct,NoDeposit,Contract,495.25,3,0,0,2,0,0
80269c46-10cb-4561-9547-b7df4347282d,CityHotel,29,2,28,8,1,4,3,Direct,NoDeposit,Transient-Party,479.87,0,2,1,3,1,0
db85260e-973f-4658-b7ab-54b106aba5f6,ResortHotel,43,6,11,6,6,1,0,Online,NonRefund,Contract,261.73,0,1,4,7,1,0
cd6920c4-3eca-4c4a-aad0-0e4a186fa0db,ResortHotel,204,10,18,6,3,3,2,TravelAgent,NoDeposit,Transient-Party,497.19,4,0,4,10,1,1
edecfabd-028e-43c5-86ba-9885584bdbf6,ResortHotel,138,3,26,10,4,1,3,TravelAgent,NonRefund,Contract,108.82,2,1,0,5,1,0
b4b8a0f3-699b-4945-a53c-68c4ca0414f6,CityHotel,354,5,17,5,1,1,1,Online,NonRefund,Transient-Party,336.43,2,0,2,9,1,1
1804eb2c-17f2-47fd-b1c5-0940d6567b8d,CityHotel,161,1,24,8,4,4,3,Direct,NoDeposit,Contract,242.71,5,1,5,4,1,1
5f07a387-a761-4d8e-94db-0bf08650b0dd,CityHotel,221,7,10,1,1,1,1,Direct,NonRefund,Transient-Party,492.85,0,1,5,6,1,1
eeb7602c-bbc6-4384-bf51-3a89ee0d5d9e,ResortHotel,37,3,11,4,9,1,2,TravelAgent,NoDeposit,Contract,410.15,4,0,3,6,1,0
86c20c03-c0b3-4902-83db-9386f432a881,ResortHotel,199,1,1,4,6,1,1,Online,NoDeposit,Transient,484.17,0,0,3,9,1,1
afc9f0f6-0499-4d3c-94fe-bce49c70de5a,CityHotel,258,5,22,6,8,1,2,Online,NoDeposit,Transient,238.2,5,2,0,3,1,1
024cd622-91fd-481e-b902-01ebefc8c79d,CityHotel,92,6,22,7,0,2,3,Online,NoDeposit,Transient,92.01,0,0,0,2,0,1
4ed3e382-93af-4fe1-91d3-b094672c4830,ResortHotel,320,10,24,3,5,4,3,Corporate,Refundable,Transient,196.51,2,0,2,5,1,0
5b896aae-8f85-4030-b7fd-c07aa4aad28d,CityHotel,15,5,1,4,7,2,3,TravelAgent,NoDeposit,Transient-Party,296.03,3,2,0,10,1,0
8baf26aa-28bc-45ba-90db-41d8e3add8af,ResortHotel,152,12,19,1,5,4,1,Direct,NoDeposit,Transient,198.83,3,1,0,6,1,1
8ab4bb5d-2238-4752-88bf-6e0309110ad0,CityHotel,115,10,26,0,12,4,3,Corporate,NonRefund,Group,345.42,0,2,2,6,1,0
fbda469f-bb20-4c4e-9de1-6b43ef5fe073,CityHotel,21,3,16,1,2,1,3,Online,NonRefund,Transient-Party,323.41,0,0,5,0,0,0
894d3170-6f03-464d-b97e-5db87ae29d4c,CityHotel,125,2,27,0,4,3,3,Corporate,Refundable,Transient-Party,298.85,2,2,5,8,1,0
a81b6987-80b1-44df-8260-8a6f2bb74bbe,ResortHotel,238,7,26,7,0,2,1,Corporate,NonRefund,Contract,226.23,5,0,3,6,1,0
ac2ce2be-9f9a-4433-ba7f-a8804361d88d,CityHotel,263,8,8,1,0,1,2,Corporate,Refundable,Transient,235.32,1,1,1,8,1,0
e6d24dd8-8a58-4ffc-8a54-4f7385f061c1,ResortHotel,325,1,13,13,1,1,2,TravelAgent,NonRefund,Transient-Party,394.11,4,1,3,8,1,1
4d07c4f1-1ce9-436a-b461-176289acc257,CityHotel,3,8,16,1,12,3,1,Corporate,Refundable,Contract,410.11,4,1,0,2,0,0
afbf64f6-211d-4f5f-8644-78c9fbb9d99e,CityHotel,336,10,24,4,6,2,0,Corporate,NoDeposit,Group,240.04,2,1,5,6,1,1
560bf815-f3c4-4e8a-9184-13eee9f6db48,ResortHotel,283,10,28,3,0,3,1,Direct,NoDeposit,Transient,213.32,1,2,2,8,1,1
5729a41e-9770-488f-86b1-4812f0d32bcf,ResortHotel,337,4,13,0,4,2,1,Direct,NonRefund,Transient-Party,121.04,3,1,5,5,1,0
8a2b0b1d-6173-4902-81af-ef343e762988,ResortHotel,77,4,24,3,1,3,1,TravelAgent,NoDeposit,Group,297.55,4,2,3,7,1,1
21e17711-16cb-49f4-9ddc-5253a8df83d3,CityHotel,278,3,8,6,0,4,1,Corporate,Refundable,Transient-Party,402.87,5,0,5,4,1,1
1cc8500c-be25-49fe-a123-6102518c372b,ResortHotel,130,7,1,1,12,2,0,Online,NonRefund,Group,323.54,5,1,1,3,1,0
b6a3756b-0ce4-428e-9287-cae6624765e1,CityHotel,209,10,4,6,2,3,0,Online,NoDeposit,Group,483.94,1,1,1,8,1,1
895f35ed-59c9-466d-b7cc-6fd27353c33e,ResortHotel,157,9,2,8,3,1,0,TravelAgent,NoDeposit,Group,305.29,3,1,1,0,0,0
88788f98-c77e-4b5f-80c6-018725036355,ResortHotel,10,10,11,7,3,2,2,Direct,NoDeposit,Transient,240.14,0,1,3,3,1,1
699f1335-3e7f-417e-b4ee-8ce30e6af6dd,ResortHotel,91,8,11,8,6,3,2,TravelAgent,NoDeposit,Transient,180.18,3,0,2,9,1,1
28d60de1-24ad-46f4-b948-3d3a5892d6ad,CityHotel,5,6,7,0,2,3,3,Corporate,NonRefund,Group,297.36,3,0,5,2,0,0
45c67029-4654-4626-a474-a7a20f2b84e5,CityHotel,279,2,14,5,2,4,1,Online,NonRefund,Transient-Party,488.64,1,1,1,5,1,1
85577bba-4efe-42cf-8802-9e21d809e529,CityHotel,309,10,15,5,4,3,0,Online,NoDeposit,Transient,484.63,1,0,0,3,1,1
21180a3b-2789-4de4-8342-db93bae90443,CityHotel,168,11,22,13,0,4,1,Direct,NonRefund,Group,158.94,0,0,5,0,0,1
d08382ef-d120-477c-ac82-6a7220e9ed19,ResortHotel,3,3,16,0,2,2,2,Online,NonRefund,Transient-Party,485.6,4,2,2,6,1,0
2f9c122a-4a6f-43b1-9336-06eabaf65f28,CityHotel,129,10,18,0,1,2,2,Online,NoDeposit,Transient-Party,487.16,0,1,3,6,1,1
39b38906-d2b1-4127-ae5b-884098acb223,CityHotel,4,11,22,2,10,3,1,Direct,NonRefund,Transient-Party,392.2,0,2,5,1,0,0
9f832c70-db68-42f4-8312-e4e36e4caeb5,CityHotel,111,6,6,1,10,4,3,TravelAgent,Refundable,Contract,401.81,2,0,1,4,1,0
c79411aa-2275-4ad5-930c-112106c4e37e,ResortHotel,185,3,24,4,2,1,1,Corporate,NoDeposit,Group,75.76,0,0,1,0,0,1
45bd5607-e36d-473c-b23b-b67ae8e3c345,ResortHotel,111,8,9,1,0,2,3,Corporate,Refundable,Contract,147.67,2,1,5,6,1,0
bb9bd3dd-d03f-46b6-9421-02b09dafb601,CityHotel,314,12,18,0,7,3,0,Direct,NonRefund,Contract,140.35,4,2,0,4,1,0
bffec242-af58-4ee0-b26a-35960024bcac,CityHotel,352,6,26,3,7,1,2,Direct,Refundable,Group,496.11,0,0,1,9,1,0
1eaa8fb3-31c2-4b78-98e4-89eab38fed66,ResortHotel,216,7,23,0,6,3,2,TravelAgent,NoDeposit,Transient,395.93,3,2,3,6,1,1
e080caf7-8b49-4038-812d-414dc10ee472,ResortHotel,137,6,25,2,8,2,3,TravelAgent,Refundable,Transient-Party,206.17,1,1,5,3,1,0
c5597b58-f3ae-4efe-82ad-54ff76609625,CityHotel,343,9,3,9,4,1,1,TravelAgent,Refundable,Contract,80.53,5,1,0,2,0,0
6d31ec0a-f95c-4c67-a35c-3b839769ceac,ResortHotel,304,2,16,2,2,2,2,TravelAgent,Refundable,Contract,222.09,0,0,2,0,0,1
a9aedd7d-c50b-4c66-b39e-5d4e2d8f86c9,CityHotel,350,4,10,5,5,2,0,Online,Refundable,Contract,261.37,0,1,5,10,1,1
f364c180-198b-40e2-9cce-71e6158220b1,ResortHotel,287,3,23,4,2,1,1,TravelAgent,Refundable,Transient,356.68,3,0,0,10,1,0
6b0c57e7-3acb-400b-9dd9-9a781e5da217,CityHotel,242,11,3,5,8,1,2,Direct,NoDeposit,Contract,235.43,5,0,3,2,0,1
b8ab7421-2938-40bd-b2ac-26911738bf26,CityHotel,84,9,4,1,4,3,1,Direct,NonRefund,Transient-Party,177.25,4,0,2,4,1,0
083ad890-3941-4deb-8eb7-d3069260bbbc,CityHotel,309,1,21,0,4,2,2,Online,NoDeposit,Contract,127.81,1,0,3,6,1,1
8f711af7-1a28-4dea-9799-f186d2f10fcd,CityHotel,324,4,8,4,8,2,0,TravelAgent,Refundable,Contract,395.47,4,0,3,7,1,1
bc267e5d-5f87-4f45-9dd6-b917db5f9fb7,CityHotel,204,11,12,4,10,1,2,Corporate,Refundable,Transient-Party,177.25,3,1,2,1,0,0
a1d3f24c-8838-4ae3-af13-431ae3019b33,ResortHotel,347,11,2,6,6,1,3,TravelAgent,NonRefund,Contract,368.11,3,1,3,10,1,1
688e75c5-5394-4d39-af41-69d3e69dbf41,CityHotel,238,1,10,2,1,2,1,Corporate,NoDeposit,Transient,327.6,3,0,0,6,1,0
021f361a-1f37-4af7-ab99-350f27d56e51,ResortHotel,161,1,6,3,8,2,2,TravelAgent,Refundable,Transient-Party,59.83,3,2,1,3,1,0
0180eecd-1671-4930-8003-6eaa4c1bcf49,CityHotel,180,10,15,7,3,1,0,TravelAgent,NonRefund,Contract,113.51,0,1,5,1,0,1
93fb0a06-3c71-44a3-b2e0-ae0922c8b107,CityHotel,247,8,18,7,1,3,0,TravelAgent,Refundable,Group,335.82,0,1,0,3,1,0
b0473308-a1e0-4398-a570-647ce4adb64f,ResortHotel,28,4,13,1,12,1,1,Direct,Refundable,Transient-Party,307.45,1,2,3,0,0,0
7c2a1e46-08cf-4437-9c12-c3e317338685,ResortHotel,294,8,26,6,1,4,1,Online,NoDeposit,Transient,161.4,5,1,2,3,1,1
459fa523-e68c-42ca-a303-091c8b19ea9c,ResortHotel,43,11,6,6,3,2,2,TravelAgent,NoDeposit,Transient-Party,62.49,0,0,4,8,1,1
463395fc-9a72-4d8c-ba3a-dd7e183b8e7f,CityHotel,104,8,25,1,12,2,1,Corporate,NonRefund,Contract,211.15,4,0,0,4,1,0
4de09d52-53a7-4e5d-81e9-5f3ffa7b3d09,CityHotel,308,1,17,5,4,4,3,TravelAgent,Refundable,Transient-Party,280.05,0,0,3,6,1,1
97702846-9e11-49bb-bc6d-e87eb80d12d7,CityHotel,108,6,6,2,2,1,3,Online,NonRefund,Transient,233.34,5,0,5,2,0,0
746ee5bc-f1e2-4865-94bf-d7ccd8784db0,CityHotel,140,2,27,2,3,2,3,Direct,NonRefund,Transient-Party,120.43,3,1,0,9,1,0
5239888a-1510-4aee-b2c9-f536576265b2,CityHotel,114,5,20,5,5,3,3,Corporate,NonRefund,Transient-Party,151.2,3,1,3,0,0,0
9c60fe02-6a92-45a9-b4b6-c1e81e2b8774,ResortHotel,116,5,13,8,6,2,3,Corporate,NoDeposit,Contract,252.57,5,2,3,5,1,0
2ac7330e-d55f-4ee8-bc0d-8d145ad3251b,CityHotel,108,11,3,9,1,4,2,Online,NonRefund,Transient,289.63,1,0,0,7,1,0
c0cb4e3b-1d05-4257-95c1-986f231c6323,CityHotel,196,10,1,2,1,2,1,TravelAgent,NoDeposit,Group,441.24,0,2,2,10,1,1
0c43b7d6-3a49-4e19-87e1-ae5bb72daabf,CityHotel,20,11,22,0,4,4,3,Direct,NonRefund,Transient-Party,130.31,3,0,5,2,0,0
a40fd78a-fd25-46b7-8c8f-8ea279555974,CityHotel,323,1,5,2,0,1,2,Online,Refundable,Contract,117.27,3,0,2,0,0,1
1648e4c5-c31c-47b1-99d7-3c283e0b7505,ResortHotel,303,6,18,5,0,1,3,TravelAgent,NoDeposit,Transient,408.99,1,1,5,8,1,1
fae05522-3820-4e38-bab4-f1f5c9c7546d,CityHotel,278,1,4,0,2,3,3,Corporate,NoDeposit,Transient-Party,105.32,5,1,3,4,1,1
64873326-0b89-4071-b300-fdacb369812a,CityHotel,145,3,3,6,2,1,1,Online,NonRefund,Transient,156.64,0,0,1,1,0,1
cd76d25a-7b53-4edf-8477-fb43ca7c2be1,ResortHotel,276,5,28,2,8,2,3,TravelAgent,NonRefund,Group,143.48,2,0,1,10,1,0
ecc89a59-f458-4aa0-9844-cfe26f6e76db,ResortHotel,216,8,16,0,11,4,1,TravelAgent,Refundable,Transient-Party,248.69,4,0,2,0,0,0
387156ff-9c13-43e5-8319-244406b4edd2,CityHotel,214,4,27,11,3,2,1,Online,NonRefund,Contract,401.41,4,1,5,1,0,1
b7d2bb7d-b844-417a-81c7-cddca6aa5a9c,ResortHotel,346,12,27,2,12,2,3,Corporate,NonRefund,Transient-Party,485.09,5,1,0,8,1,0
1a119501-81ec-4d5f-955f-0230b1fa51a1,CityHotel,153,8,6,1,5,3,0,Corporate,NonRefund,Transient,389.57,3,1,1,9,1,0
4f50b5e0-3bd7-4bf4-8a86-c1aef52f8a20,ResortHotel,338,9,20,1,2,1,0,Direct,Refundable,Transient,443.77,3,2,3,2,0,1
8a392a5b-a1f1-4eee-b482-7f459862508f,CityHotel,281,10,28,1,2,1,0,Corporate,NonRefund,Group,221.55,3,2,4,3,1,1
f11568c6-6584-454a-992e-621916397031,ResortHotel,297,8,23,2,1,4,0,Direct,NoDeposit,Contract,286.9,1,1,4,5,1,1
3d5738a7-85eb-415c-a4ef-38d31a13196a,CityHotel,124,7,12,2,1,2,1,TravelAgent,NonRefund,Group,175.14,2,1,1,8,1,0
d8f1278b-9ddd-4513-88eb-36f27cea5f03,CityHotel,100,2,17,0,5,2,2,Corporate,Refundable,Group,347.23,0,2,0,7,1,0
20ad8d23-74c4-4574-94ba-c0c34e9e4413,CityHotel,51,8,4,1,1,1,2,Online,NonRefund,Transient,127.34,4,0,1,10,1,0
862f0628-d9bd-40bd-8eb2-f7323f2a2c0c,ResortHotel,332,4,10,2,3,3,0,TravelAgent,NonRefund,Group,478.4,2,1,1,3,1,0
8f17d614-5c77-488f-9116-6a6e56d0ef3b,CityHotel,12,3,3,0,2,1,1,Online,NonRefund,Contract,259.59,1,0,5,8,1,0
53a04905-bffb-4b86-b9c3-2b99d178b4bd,ResortHotel,97,11,17,0,5,4,1,Corporate,NonRefund,Transient,387.87,0,1,5,5,1,0
95d365cd-a00e-4fef-9884-e53806b05a46,ResortHotel,254,4,5,2,7,4,0,Direct,NonRefund,Contract,241.58,2,2,1,7,1,0
7a190f15-1ffa-4fba-9744-6a1113f39edf,CityHotel,16,2,8,0,10,4,3,TravelAgent,NoDeposit,Transient-Party,258.25,5,0,1,3,1,0
7fb0d011-a6ae-4b03-b0c2-81f4af5888e0,CityHotel,131,6,10,6,4,2,0,Direct,NoDeposit,Contract,250.17,3,0,0,5,1,1
8245dd42-fc21-4828-b46c-6ab6776d14d1,CityHotel,310,6,25,6,0,4,0,Direct,Refundable,Contract,141.17,3,1,3,0,0,0
86756e00-58c0-4ed2-abf2-92d608f9a523,CityHotel,340,11,19,5,1,2,0,Direct,Refundable,Group,381.63,4,0,1,10,1,0
bc34bf20-4bcc-48fb-b3d3-9e45ba34a6c0,ResortHotel,159,5,20,1,13,3,1,Online,NoDeposit,Transient,209.38,3,1,2,9,1,1
78c5fd9d-f896-495d-bdae-b725fa9fddf2,ResortHotel,189,12,28,6,2,2,2,TravelAgent,NoDeposit,Transient,468.19,5,0,1,0,0,1
011e6772-654a-40a4-b5bf-5be7eafbd9b6,CityHotel,240,9,16,2,12,3,0,Direct,NonRefund,Transient-Party,333.11,4,1,0,9,1,0
ea0aa0d5-8d3e-48d6-8200-a7a788d80fa2,ResortHotel,195,10,2,2,0,2,1,Online,NonRefund,Contract,168.29,4,0,4,4,1,1
4295b326-8ac3-43ec-bf86-2ecfc783457e,CityHotel,102,9,9,9,0,3,1,TravelAgent,NoDeposit,Transient,257.32,1,2,3,8,1,0
ed71ddf0-dc0b-41a4-b247-75f62533086c,CityHotel,147,9,26,1,13,4,1,TravelAgent,Refundable,Transient-Party,324.05,0,2,0,8,1,0
c095b521-73d6-4b18-8098-7e9b5000a7e9,ResortHotel,270,5,4,6,8,2,0,Corporate,NonRefund,Transient,79.08,0,1,3,1,0,1
e87b1c40-6f33-496f-9ba7-2805b1337233,CityHotel,88,5,21,11,2,4,2,Online,Refundable,Transient,91.66,0,1,4,9,1,1
b6ffefbe-6a5e-4a50-8f4a-9a42ff9516f5,CityHotel,73,7,24,10,2,4,1,TravelAgent,NoDeposit,Transient-Party,180.21,0,1,0,9,1,0
2e371ac4-0d42-4715-83e2-31a6b13675b8,CityHotel,291,2,10,8,1,1,3,Direct,Refundable,Group,326.85,4,1,1,6,1,0
d44920fe-c35c-4434-b2a3-4b40331fc66d,CityHotel,302,9,23,3,6,4,3,Corporate,Refundable,Transient,457.85,1,2,2,6,1,1
d2c0d799-4393-4f60-bc04-e8b6096e16bd,ResortHotel,362,9,28,5,4,1,0,Direct,NonRefund,Transient,495.67,1,1,5,1,0,1
7876fef4-ec51-4d57-9f05-804430ccdc86,ResortHotel,109,2,6,8,1,2,0,Corporate,Refundable,Group,332.29,1,0,3,1,0,0
ab80fcba-42be-4844-970b-80ca8bd30c01,ResortHotel,145,2,12,6,0,2,2,Online,Refundable,Group,469.29,2,0,5,4,1,1
0a0c14d6-5537-4b84-80dd-6ff2d7428a29,ResortHotel,323,12,13,3,2,4,2,Direct,NonRefund,Group,492.11,3,0,1,7,1,0
7ab6d507-1b0b-4413-a309-e5ef47e579cb,ResortHotel,99,4,22,11,2,1,0,TravelAgent,NoDeposit,Contract,236.77,5,0,4,6,1,0
534190b7-a9e8-48e2-83cc-f014ca29671f,CityHotel,290,6,9,3,7,4,1,Corporate,Refundable,Transient-Party,194.39,3,0,4,4,1,1
d44e146b-5650-454d-9fe6-77ffdb8a77a7,CityHotel,341,5,27,1,2,1,1,Corporate,NonRefund,Transient-Party,407.96,3,1,2,8,1,0
35413ea0-5899-4e4c-8b1f-327c908a5759,ResortHotel,163,5,9,1,0,2,0,Direct,NoDeposit,Transient,318.56,1,0,4,10,1,1
d12cfcc0-466f-4a30-8f29-73003cf339b5,CityHotel,171,3,13,2,1,1,1,Corporate,NonRefund,Group,489.81,2,1,3,1,0,1
69cf21d6-dda0-4f7c-a993-d14a9d168e22,ResortHotel,178,3,3,0,3,1,1,Corporate,NoDeposit,Transient-Party,444.79,3,1,5,0,0,1
36730f36-edbe-4fd6-a5f4-af1c82a06345,CityHotel,280,11,21,8,1,3,1,Direct,Refundable,Group,460.35,3,1,0,2,0,0
4e6378b0-d226-4da6-8607-c601074412fb,ResortHotel,360,11,8,2,8,4,2,Corporate,NonRefund,Transient,90.8,0,2,3,4,1,1
83e30130-d19d-471a-af1e-16102abc670c,CityHotel,148,6,24,1,11,4,2,Corporate,NoDeposit,Group,282.79,1,1,3,5,1,1
c3ef4f23-5393-4760-88cd-f61462a67b9d,ResortHotel,0,9,20,2,0,4,2,TravelAgent,Refundable,Contract,245.81,0,2,5,1,0,0
571ed48d-1560-4d26-9e88-b19af20a25a2,CityHotel,245,4,10,7,7,3,0,Direct,NoDeposit,Transient-Party,367.99,4,1,4,1,0,1
d7b5a0e4-bb5e-4fc8-a069-421acbf7ff81,CityHotel,356,4,11,1,1,3,3,Corporate,Refundable,Transient-Party,58.47,3,0,5,8,1,1
5d4aad41-4ba4-4b88-9b78-4f7c7f66d252,ResortHotel,229,7,7,1,0,4,3,TravelAgent,NonRefund,Contract,259.62,3,2,2,0,0,0
7a6c7cff-e31e-491a-a4a5-62401a249f74,CityHotel,309,11,1,9,1,2,1,Corporate,NonRefund,Contract,77.52,3,0,2,6,1,0
e7def683-52da-47bd-8be1-718ab5250de5,CityHotel,236,7,27,8,2,4,0,Direct,NoDeposit,Group,348.07,3,2,4,5,1,1
535bdeaf-689f-4e47-b646-1ea64a11ad39,CityHotel,19,9,7,2,2,3,1,Direct,NonRefund,Contract,203.75,0,2,4,10,1,0
82e2f25b-68de-4258-bafc-8e4a66698954,ResortHotel,303,4,5,4,0,3,2,Online,NoDeposit,Transient-Party,429.16,3,0,4,8,1,1
9f13e26e-ce7a-4f88-a89d-1f67f3bb29b0,ResortHotel,331,3,20,6,8,4,2,Direct,Refundable,Transient-Party,170.37,3,2,3,1,0,0
3996b5cf-9951-4782-90e4-e9b5754e4279,CityHotel,348,7,6,5,1,4,2,Online,Refundable,Contract,54.06,3,1,5,1,0,1
213ee173-3593-40a7-b3f5-3c7a215ad0f0,CityHotel,5,8,8,8,0,3,1,Online,NonRefund,Transient-Party,180.7,1,2,4,1,0,0
36222495-b09a-4c1a-a4f2-9011d65deca2,ResortHotel,272,5,10,2,9,4,1,TravelAgent,NonRefund,Transient-Party,365.78,2,0,5,10,1,0
6b47de3c-4407-43c8-99ad-3d55f4fa33f3,CityHotel,318,5,18,1,7,3,1,Direct,Refundable,Transient-Party,371.04,3,2,5,5,1,1
5854ad31-e9e6-4aff-ac04-844a2d64eaab,CityHotel,356,8,20,0,5,4,0,Direct,Refundable,Group,110.06,4,1,0,6,1,0
4b590931-2e3d-407b-a092-3ecc5848c8ed,ResortHotel,114,8,8,4,4,3,3,Corporate,NoDeposit,Transient,487.37,3,2,5,5,1,1
f21734d2-8a5e-471f-a76e-25948eb89638,ResortHotel,294,2,25,4,2,3,3,Corporate,NonRefund,Contract,432.49,5,1,1,8,1,0
9a90508d-5d0c-4dad-ae5b-168e3c8f3782,CityHotel,211,9,5,1,5,3,3,Online,NonRefund,Contract,402.13,5,0,3,10,1,1
3a018dc7-7cdc-4d3b-a9c3-24386ca6874c,CityHotel,234,6,9,0,6,1,0,Corporate,NoDeposit,Transient,281.15,2,1,1,5,1,1
db29c6c2-35f9-47f4-b6ce-8d8793939fcb,CityHotel,128,5,1,4,3,4,1,Corporate,NoDeposit,Group,115.19,4,2,3,7,1,1
4c37861c-87e2-4d37-8d7e-4f5dd9e4661a,ResortHotel,65,9,12,0,2,4,3,TravelAgent,NonRefund,Contract,76.3,5,0,2,5,1,0
6593a476-621f-435d-aefc-fd0d681c8655,CityHotel,173,11,4,3,0,2,0,Direct,NonRefund,Contract,283.83,2,2,1,0,0,0
ef671cc5-7094-48f8-a99d-a69cb1957f7f,ResortHotel,158,1,25,1,0,4,3,Corporate,Refundable,Contract,219.1,3,1,3,7,1,1
128f0ceb-e68f-4d36-a2e5-ef9b78e1aa57,CityHotel,133,9,12,1,4,3,1,Corporate,Refundable,Transient,156.44,0,0,4,3,1,1
2349f3dc-fbc9-45cf-9da3-8273d7992cd0,ResortHotel,321,4,16,3,9,2,3,Direct,Refundable,Contract,331.17,5,0,1,9,1,0
574b82c4-fefb-48c6-aa80-08ced82b3d88,CityHotel,339,5,13,2,1,2,0,Online,NonRefund,Group,239.08,4,1,0,1,0,1
ce6039d9-9c4d-4561-81f7-1ec49ca500e0,CityHotel,221,11,6,4,5,2,0,Direct,Refundable,Transient-Party,302.1,4,0,3,10,1,1
939ab8a4-1ae0-4566-9b86-85c20c851071,CityHotel,214,8,7,1,0,1,1,Direct,Refundable,Transient,299.99,4,2,4,2,0,1
61f3756b-a92d-4342-96b3-e945d8d764fc,ResortHotel,43,10,18,2,1,1,1,TravelAgent,NonRefund,Transient-Party,473.12,4,2,3,0,0,0
42458bad-708a-4b3a-a78d-88f68c3feda7,CityHotel,106,3,27,2,2,1,2,TravelAgent,Refundable,Transient,191.49,0,1,0,5,1,0
d5ccf07c-fb5a-484a-ba58-3e5fa75f5c45,ResortHotel,263,5,3,10,4,3,2,Corporate,Refundable,Transient,118.78,4,1,0,7,1,0
c86694e7-7043-47a7-8080-42e43968ac2c,CityHotel,300,1,23,0,4,1,3,TravelAgent,NonRefund,Transient-Party,180.58,0,2,3,2,0,1
5049130e-1ce4-48e8-90e7-d61bffa9e2b6,CityHotel,284,3,27,4,6,3,0,Direct,NoDeposit,Group,379.97,4,1,1,5,1,1
d1dbbe12-b155-4b86-ad94-826df00f9dde,CityHotel,139,3,26,0,1,2,3,TravelAgent,NonRefund,Transient,245.73,0,2,3,4,1,1
0e3a641d-de91-4e8e-8644-89c4918b484f,ResortHotel,150,3,28,0,3,3,2,Online,NoDeposit,Transient,480.93,3,0,1,4,1,1
7fc8063a-02d4-44a6-86a4-f27e8793fe9f,CityHotel,151,8,25,0,1,3,2,Direct,NonRefund,Transient,342.23,0,0,3,8,1,1
5378d076-f7dc-4447-a205-8d5dab3fe250,ResortHotel,362,8,13,3,1,3,1,Direct,Refundable,Contract,285.26,2,1,0,0,0,0
849d9fd7-8b02-4823-ac6e-f016aa261f70,ResortHotel,231,12,26,4,0,3,3,Online,NonRefund,Group,362.37,4,2,2,2,0,1
79b06b7b-509e-4666-9794-f7a10c75c671,CityHotel,307,6,26,9,0,3,3,Corporate,Refundable,Transient-Party,218.13,5,1,1,3,1,0
52f86079-6a91-43ef-b08a-beed14359cad,ResortHotel,124,8,5,7,6,3,1,TravelAgent,NoDeposit,Transient,137.72,1,0,0,6,1,0
fa9483ba-b136-48fe-8384-9b07ad8bbdb2,CityHotel,210,3,10,4,1,4,3,TravelAgent,NonRefund,Contract,282.55,1,0,0,6,1,0
90a44782-29b2-407d-9fc2-28af0fba32fd,ResortHotel,237,2,12,1,2,2,0,Corporate,NoDeposit,Transient-Party,271.8,4,1,3,5,1,1
affe89b8-7b48-4db0-90c0-14c484e5b4fc,CityHotel,31,3,11,1,4,4,3,Corporate,Refundable,Transient-Party,391.34,2,2,2,3,1,0
9faace4c-f2fb-4b10-b1d8-cc2b77044c9a,CityHotel,11,5,24,0,1,1,3,Corporate,NonRefund,Transient,423.53,5,1,1,2,0,0
f176105f-a760-43e2-822d-fd28175d9ce7,CityHotel,338,12,18,5,0,1,1,TravelAgent,Refundable,Transient-Party,315.34,1,0,4,0,0,1
21509be6-beaa-4720-b8f1-035aa905865c,ResortHotel,318,9,22,9,1,3,0,TravelAgent,NoDeposit,Transient,404.39,5,2,0,3,1,0
064324e3-d308-4ce2-ada2-6b98b5b85505,CityHotel,113,11,22,0,2,2,1,Online,Refundable,Transient-Party,243.43,2,0,3,10,1,0
7a018c5a-050f-4d00-a28b-e817f2ddf14e,CityHotel,126,10,27,0,13,2,2,Corporate,NoDeposit,Group,156.84,2,0,1,7,1,1
48fde8b3-3cdb-45e1-b79a-1cebe1645fb1,ResortHotel,37,8,22,2,6,4,0,TravelAgent,NoDeposit,Transient-Party,442.61,0,2,3,9,1,1
15cb24da-d013-4dff-b778-ac36bbfd498e,ResortHotel,200,11,4,3,4,3,3,Online,Refundable,Transient,258.85,5,0,1,8,1,1
5c9bb739-0442-45a5-b742-7704adbd11f8,ResortHotel,94,12,26,6,5,2,1,Corporate,Refundable,Contract,265.64,3,1,4,10,1,0
b66dbfc2-d30e-4fd4-b6a6-e8d8b203eb04,CityHotel,5,2,6,6,8,2,3,TravelAgent,Refundable,Contract,430.01,5,2,1,10,1,0
