record_id,hotel_type,city_tier,month,day_of_week,is_weekend,season,special_event,local_event_score,competitor_avg_price,hotel_avg_price,rooms_available,rooms_booked_last_week,lead_time_avg,search_volume_index,marketing_campaign,weather_score,predicted_demand_score,demand_fluctuation_label,demand_level_class
a2042c2a-23d1-496a-9f6b-bc457c0ae97b,BusinessHotel,Tier2,10,1,0,Peak,1,4,68.52,352.54,219,145,73,81,1,1,50.7,Low,0
89799b2c-8cd5-44ae-871d-c8c7abd624f4,BusinessHotel,Tier3,12,7,1,Low,1,10,153.03,112.88,140,161,19,83,1,3,93.69,Low,0
c7a94585-377b-42c1-a8a6-72e9773a6a80,BusinessHotel,Tier3,8,4,0,Mid,1,9,143.07,90.31,51,79,66,129,1,6,112.0,Low,0
fb668299-9d47-4e3e-afa3-b53ae1bf498d,BusinessHotel,Tier3,9,6,1,High,1,9,377.43,135.63,191,175,57,148,0,8,137.32,Medium,1
aed02b3f-b40c-453a-8e2f-3739a48ab804,BusinessHotel,Tier1,3,3,0,High,0,0,104.53,222.17,182,207,26,89,0,5,103.87,Low,0
a1ffb7b7-0b57-44cd-a5b1-ff6f2a301e49,ResortHotel,Tier1,12,3,0,High,0,8,62.33,304.59,171,147,78,174,1,7,112.81,Low,0
bd636902-27a2-4494-9b4c-eba10e899d23,CityHotel,Tier1,11,1,0,High,0,9,86.52,242.67,207,175,55,156,0,2,93.82,Low,0
3e8cdaaf-082c-4344-a24c-50f6e42dd19a,BusinessHotel,Tier2,3,7,1,Low,0,3,225.39,434.67,187,197,49,33,1,10,75.92,Low,0
8ce228a0-c6f8-47b2-975e-27b0c83c6064,AirportHotel,Tier2,3,6,1,Low,1,1,316.81,53.06,102,109,7,125,0,7,74.15,Low,0
90b1483a-8dca-4749-a10a-c05b14eab861,ResortHotel,Tier1,9,5,0,Mid,1,0,388.03,73.5,167,168,46,193,0,4,99.2,Low,0
ff82a918-5f68-4490-aebe-5af07642445e,ResortHotel,Tier2,8,1,0,Mid,0,8,165.39,231.41,60,72,14,182,0,5,110.16,Low,0
4ee83709-8f5b-4a6d-aff2-1303051080c6,ResortHotel,Tier3,4,4,0,Mid,0,7,195.13,264.99,110,166,88,77,1,5,97.27,Low,0
55fdb03b-3ed8-4127-b8f3-9256c1777dc3,BusinessHotel,Tier3,3,4,0,High,0,3,336.0,276.89,174,47,120,94,0,2,29.02,Low,0
b7cf1a3e-8159-4284-a393-3d382108fab4,CityHotel,Tier3,10,5,0,Low,0,5,160.16,218.57,209,247,26,189,1,9,147.9,Medium,1
59252962-28ad-4361-9c1a-ef5caa61a248,BusinessHotel,Tier3,4,5,0,High,1,6,278.88,418.1,242,58,8,94,0,10,71.65,Low,0
9abd2480-5b5e-49d5-9dac-d5e8ef133c15,CityHotel,Tier2,11,6,1,Low,1,0,172.33,263.22,281,169,22,80,0,6,35.93,Low,0
5c211db3-1541-4bae-a1ea-6116a1322bb9,BusinessHotel,Tier2,12,3,0,Peak,0,2,65.03,409.34,283,72,15,194,1,9,112.47,Low,0
c9b2ff55-fc41-4957-8066-02a17f42777c,CityHotel,Tier2,9,2,0,Peak,1,10,153.57,348.39,176,139,66,48,0,3,93.82,Low,0
ac64b48f-ba86-4da0-93d6-c7c2633a4de0,CityHotel,Tier2,7,6,1,Mid,0,9,68.26,404.21,267,10,49,177,0,10,75.21,Low,0
fa7c385d-9936-4532-985a-cfc0804bb4d8,AirportHotel,Tier3,10,3,0,High,0,3,81.22,207.42,259,230,32,181,1,8,101.09,Low,0
47842602-83dc-4126-a4d2-c20d3bd7bd02,CityHotel,Tier2,8,3,0,Mid,0,3,185.92,272.22,250,216,11,21,0,5,52.04,Low,0
a5547b3c-0634-4414-95c4-cb90799f70b3,BusinessHotel,Tier1,7,7,1,Low,0,7,147.09,436.76,76,152,64,176,1,10,87.83,Low,0
bd6a249f-a6b1-4b17-b236-3ff16bb3c1be,AirportHotel,Tier2,12,1,0,Low,0,6,77.42,179.19,115,194,30,22,0,4,39.01,Low,0
d064c04d-954e-4a1a-9a6a-b3c3683baaa3,BusinessHotel,Tier2,6,5,0,Peak,0,1,201.27,159.29,250,212,53,102,0,10,83.63,Low,0
88a688fd-0e7e-4d48-b03d-3ec7587c5de3,BusinessHotel,Tier2,9,3,0,High,1,4,230.99,339.21,69,260,55,44,1,10,82.71,Low,0
58d383e5-c35a-462e-8e1d-2a753215fbbf,BusinessHotel,Tier3,10,1,0,Peak,1,5,213.36,408.78,186,88,113,20,1,4,28.08,Low,0
1f55c68c-fa54-4459-8b0d-369534f0920c,ResortHotel,Tier1,3,7,1,High,0,3,377.37,378.87,108,221,41,58,1,7,114.34,Low,0
d41772de-cc7f-4e50-9253-63205444ba14,ResortHotel,Tier3,3,1,0,Mid,1,7,216.88,167.4,280,210,99,151,1,1,106.76,Low,0
98b011d8-b290-4532-9ab5-3c7884ac79ba,BusinessHotel,Tier1,10,3,0,Low,0,0,300.72,420.06,279,115,14,106,0,8,75.94,Low,0
12b19e5d-7868-4a4d-9421-e4d36276687f,AirportHotel,Tier2,12,2,0,High,0,2,155.55,88.05,78,117,108,111,1,4,74.35,Low,0
b24f4715-bb8d-46c1-965f-ea61bb199b31,CityHotel,Tier1,9,5,0,Mid,1,8,268.46,186.8,116,23,45,120,1,10,87.76,Low,0
67a5601a-c68e-48fc-a949-3206045670c9,AirportHotel,Tier3,4,7,1,Mid,1,1,311.57,186.67,158,155,14,117,1,3,82.86,Low,0
6e4fd829-1a35-4d5d-8c8f-269fa53ad35f,AirportHotel,Tier2,7,6,1,Low,1,9,277.15,436.15,34,213,29,122,1,8,102.43,Low,0
2fdedf0f-92ac-4448-8d23-4bd6a3350401,AirportHotel,Tier3,10,2,0,High,1,9,297.55,237.71,275,20,104,48,0,6,77.78,Low,0
b4580d47-b48b-4230-b364-85c2f5fc40ee,CityHotel,Tier2,4,3,0,High,0,7,199.38,442.87,38,171,77,152,0,1,96.46,Low,0
b09387d5-823c-433d-af65-fe87ab67e6be,AirportHotel,Tier3,11,1,0,Peak,0,2,382.0,225.74,185,145,12,126,1,9,118.42,Low,0
2ff52419-5947-4e3a-92ce-5a6abce9f0cc,ResortHotel,Tier3,3,7,1,Mid,1,7,281.87,447.43,241,41,40,49,0,1,11.04,Low,0
c560e93a-28cc-4e63-9552-844f0e82c843,BusinessHotel,Tier3,7,7,1,Low,1,8,357.85,262.2,208,94,37,97,1,1,72.15,Low,0
0a9bded5-f9e3-41eb-8799-543e90b912f8,ResortHotel,Tier2,5,6,1,High,0,1,91.01,393.13,292,225,15,138,0,1,112.21,Low,0
8e68e075-4bc1-40bd-b66c-4f1d90d442a9,AirportHotel,Tier3,11,2,0,Mid,1,6,301.73,439.27,134,34,8,179,1,7,87.87,Low,0
8fb1fcc2-7c82-4578-9918-85ca04a81d9f,ResortHotel,Tier2,8,5,0,Mid,1,4,194.32,252.05,52,265,98,165,0,3,82.47,Low,0
fa896c3a-984a-485e-aeb2-fd660d33a348,CityHotel,Tier2,11,6,1,Peak,0,6,289.01,370.9,41,225,37,78,1,5,77.51,Low,0
fad15da6-64d1-4e3c-8228-8f20d3f78b9c,AirportHotel,Tier2,11,6,1,Low,1,8,396.31,180.52,176,173,117,118,0,4,78.37,Low,0
00249c8b-cd24-47cb-beaa-01d0bff373d2,ResortHotel,Tier2,3,3,0,Low,1,9,168.53,357.1,285,105,13,65,0,10,54.3,Low,0
dea235c9-f94c-45f9-87ba-9869dafa2ccb,BusinessHotel,Tier1,10,5,0,Peak,0,3,355.66,297.93,118,76,74,180,0,5,92.71,Low,0
e6e38e86-2d3c-49a8-841c-c448ab93017a,CityHotel,Tier1,5,6,1,Low,1,6,374.56,256.18,20,114,44,180,1,5,86.42,Low,0
038b031e-8733-4a5a-9314-205216bbb49b,BusinessHotel,Tier1,5,4,0,High,0,10,102.96,341.12,273,92,66,76,0,9,61.62,Low,0
ffd52685-70d4-4284-be51-54e8ce386855,AirportHotel,Tier1,11,3,0,Mid,1,7,91.31,109.87,287,251,16,84,0,5,95.33,Low,0
144de0a9-c455-40fc-98da-feaad6d8aa7e,ResortHotel,Tier2,2,5,0,High,1,1,374.82,213.13,258,196,60,25,0,10,52.97,Low,0
98e5e875-684d-4db5-b463-5c6473675ca5,ResortHotel,Tier3,1,2,0,Peak,1,5,121.53,340.58,285,121,10,189,0,3,88.18,Low,0
f482bd12-5417-4e6b-8a1c-79a374827a58,ResortHotel,Tier2,7,1,0,High,0,9,242.33,145.43,72,73,22,88,0,2,73.13,Low,0
000f1052-af21-4d49-a652-32ebc7b220bd,AirportHotel,Tier1,4,1,0,Mid,1,2,163.87,97.57,243,164,115,107,0,10,92.07,Low,0
9f2aefd0-b546-4186-af8c-ac1549ae9c61,ResortHotel,Tier3,7,1,0,Low,0,4,132.15,257.32,161,255,119,81,1,3,63.41,Low,0
55b3593d-8296-4455-a16c-8cc1c3456358,CityHotel,Tier2,6,4,0,High,1,9,278.77,430.61,260,108,17,61,1,4,63.17,Low,0
c84c607f-2957-4018-89bf-5f71e2738e27,ResortHotel,Tier3,12,6,1,High,0,9,397.65,170.62,270,228,104,160,0,6,94.39,Low,0
64960344-c3da-4c30-bc1a-560cf51b5d17,CityHotel,Tier1,12,2,0,Peak,0,8,311.98,313.18,49,108,55,160,0,3,101.5,Low,0
f43e45d6-422e-4d5f-87f5-831db88265bc,BusinessHotel,Tier2,2,5,0,Mid,0,5,194.86,220.43,20,254,27,138,0,8,77.02,Low,0
a4f4d961-7537-4c53-baff-d431ee7bf1c4,CityHotel,Tier1,9,5,0,Peak,0,6,71.86,134.21,235,254,4,24,1,3,57.43,Low,0
e12970fb-0d4a-4755-9186-542085267c11,CityHotel,Tier3,5,6,1,Low,0,0,140.04,382.06,189,140,110,90,0,2,50.24,Low,0
fb83690b-a911-4789-ad1a-83985cc50524,CityHotel,Tier2,10,5,0,Low,1,5,268.82,283.61,105,243,97,174,0,8,131.72,Medium,1
b53abbba-7479-4e3f-88b8-3b45c47f50b2,BusinessHotel,Tier2,12,2,0,Mid,1,9,131.78,333.13,100,209,24,152,1,5,100.01,Low,0
6c4b6878-4168-40cf-87cf-f2c2da6c671e,CityHotel,Tier1,7,4,0,Low,0,1,229.95,347.72,172,162,21,21,0,3,11.07,Low,0
be10d1ac-aa07-42b5-b8d7-0f7038b1d149,BusinessHotel,Tier2,1,4,0,Mid,1,0,114.82,203.78,44,30,12,168,0,8,64.61,Low,0
e3e6eedc-9348-4ced-b6c8-1e4dd74d2bb3,CityHotel,Tier3,5,7,1,High,1,1,99.03,158.8,255,201,97,95,0,4,60.75,Low,0
69cd01a1-2012-4287-9d14-43fedb9ace20,AirportHotel,Tier1,10,2,0,Peak,1,10,310.11,428.54,191,209,8,175,1,8,114.35,Low,0
80104309-993f-42a5-b587-af03d331ef94,ResortHotel,Tier3,4,7,1,High,0,6,391.22,182.4,161,279,43,175,1,4,106.82,Low,0
92c31f3f-0d31-4319-bbe9-9b2471180d96,CityHotel,Tier2,9,3,0,High,0,2,285.56,138.08,92,245,106,88,0,9,102.53,Low,0
ce0f3c06-b497-4c1e-b693-068be84db5c5,CityHotel,Tier3,12,2,0,High,1,0,362.69,322.75,26,67,72,131,0,1,86.53,Low,0
451c7dcc-9eda-4afb-8061-44d28f053189,BusinessHotel,Tier2,10,1,0,Mid,1,8,379.84,249.24,41,38,85,53,1,1,74.24,Low,0
a19aa0e7-d8a5-4ae0-8593-b29269950ece,CityHotel,Tier2,6,4,0,Low,0,5,352.45,427.57,116,152,68,124,0,2,79.86,Low,0
1ba9afeb-8465-4d70-9ae3-1dfefcd90343,ResortHotel,Tier2,8,7,1,Mid,1,8,220.05,191.84,48,176,38,39,1,6,71.64,Low,0
130c4ad7-9909-42de-bd52-414df1fc4461,BusinessHotel,Tier1,11,2,0,Low,0,3,378.57,245.28,199,195,101,153,1,1,104.41,Low,0
b16361f8-0777-477f-b682-cb1caf225db6,BusinessHotel,Tier3,4,1,0,High,1,6,134.75,385.7,77,165,46,108,1,4,65.34,Low,0
b2eba519-9d59-4db9-9ad7-cd30d10aa570,CityHotel,Tier1,5,6,1,Peak,0,3,67.52,204.96,247,13,68,36,0,2,27.91,Low,0
5db30b2e-9ac6-41b8-87d1-eca111f3a600,CityHotel,Tier2,9,5,0,Peak,0,7,110.48,383.45,272,41,92,96,1,6,84.02,Low,0
b5f7d986-a57c-47b5-b601-e85b619975ae,ResortHotel,Tier2,2,3,0,High,1,0,135.29,313.6,259,122,112,170,1,7,81.37,Low,0
c06be881-79c2-4cf2-97e1-245f7515eacb,BusinessHotel,Tier2,3,1,0,Low,0,1,226.01,74.4,152,55,117,33,0,9,53.47,Low,0
2295147c-ca1c-42a8-8b06-cd3041a2ede1,BusinessHotel,Tier1,7,7,1,Low,1,2,61.14,403.07,291,25,95,54,0,1,34.7,Low,0
8097d58b-50bd-49b6-b12b-2c68482147b4,AirportHotel,Tier3,5,1,0,Peak,1,6,269.42,236.3,225,105,110,123,0,1,99.05,Low,0
0a70e9ec-e647-4ce2-be78-ab4a639446c5,AirportHotel,Tier1,4,2,0,Low,0,5,399.93,323.5,162,176,16,158,1,3,79.11,Low,0
ebcd5fa8-9adf-4e4a-9d1b-1446886a99f8,ResortHotel,Tier1,9,2,0,Peak,1,7,84.21,165.72,109,265,118,172,1,7,111.89,Low,0
7df52e64-39e7-4ce7-a979-a012900d2be6,ResortHotel,Tier2,5,5,0,High,1,6,281.59,444.05,129,104,92,20,1,4,47.99,Low,0
5e0357a8-1e33-41a0-981b-05488a66845a,AirportHotel,Tier2,7,1,0,Mid,0,10,110.38,164.52,101,185,102,127,0,8,87.53,Low,0
42b4e77b-c086-47f6-bb86-7f0a8e268325,ResortHotel,Tier2,2,4,0,High,0,3,61.34,254.12,205,43,4,61,0,7,58.33,Low,0
ff20f9cb-12dc-4154-9f32-e567e6b9e25e,ResortHotel,Tier1,2,3,0,Low,1,5,233.77,225.12,140,108,15,87,0,6,83.04,Low,0
bb0b8ae1-5900-4a1c-8597-ee640bc4efe9,AirportHotel,Tier3,6,2,0,Peak,1,6,382.2,131.47,190,228,29,176,0,10,94.91,Low,0
46ad81d4-a939-45e4-a08b-2d94258014c3,BusinessHotel,Tier2,1,6,1,Mid,0,6,293.59,413.9,214,29,95,160,0,2,64.58,Low,0
9b981ac4-116b-4069-8faa-e476b85b7e9b,AirportHotel,Tier3,5,2,0,Peak,0,5,260.78,413.17,176,270,75,148,1,10,126.85,Medium,1
cff0710b-4f27-40c5-ad3e-8121a39d480c,BusinessHotel,Tier1,6,4,0,Mid,1,1,361.02,60.46,68,197,14,197,1,6,89.06,Low,0
c63c862b-36eb-4c91-961b-bad9ca059096,AirportHotel,Tier3,9,4,0,Peak,1,9,68.91,316.93,288,69,62,57,1,2,88.84,Low,0
4f347b6f-7794-48df-bf95-c259cb23cd16,BusinessHotel,Tier2,6,6,1,Mid,0,6,346.63,252.02,61,229,11,88,1,8,111.94,Low,0
6b065197-fd3f-4680-ab34-87b1dab9a939,BusinessHotel,Tier1,3,6,1,Low,0,3,212.06,301.69,155,206,39,191,0,3,97.27,Low,0
023874e3-300a-4dc7-bb7d-1640ee57c556,CityHotel,Tier1,9,7,1,Low,0,5,385.3,82.66,110,33,89,95,1,1,72.5,Low,0
d805f8db-2a2c-4d0f-b6af-817d50d3ba4d,AirportHotel,Tier2,1,2,0,Mid,0,2,190.31,275.72,182,29,31,93,1,7,75.95,Low,0
ff9eaadb-95bb-4b62-bcb0-cca91d60de76,ResortHotel,Tier1,9,2,0,Mid,0,1,194.06,309.16,155,79,82,168,1,5,100.37,Low,0
b94dbcc2-37a8-48f5-9b83-b2d6d7de047c,CityHotel,Tier1,5,1,0,Low,1,10,353.66,366.41,189,261,37,87,1,4,80.52,Low,0
cd6f712a-d060-4590-8f9f-3e2c36214033,AirportHotel,Tier1,9,4,0,Mid,1,2,256.54,445.81,147,79,96,64,1,4,53.13,Low,0
10a1107a-3de1-4398-977a-14eee09e3d26,ResortHotel,Tier2,12,3,0,Mid,0,5,86.84,235.97,62,26,45,127,0,2,48.62,Low,0
3a4d1ff2-4c08-4d6c-8ebe-6465cdbe5d69,AirportHotel,Tier2,2,1,0,High,1,0,175.65,155.61,295,19,4,129,0,6,62.43,Low,0
42a1a8db-42b2-461d-90be-76664401dc6a,AirportHotel,Tier1,3,7,1,High,0,0,302.47,251.68,257,257,32,137,1,4,116.41,Low,0
eb437430-2b4a-4655-868a-ec1d221f768a,BusinessHotel,Tier3,2,6,1,Low,1,8,372.63,299.72,26,113,112,79,1,9,77.27,Low,0
81f5d285-75b6-4dac-a97a-9031b12707a8,AirportHotel,Tier2,4,7,1,Peak,0,3,164.46,378.86,92,139,69,129,0,1,94.94,Low,0
b6e8dca1-0aa8-4548-8a4c-e0e54d497d88,AirportHotel,Tier2,8,6,1,Mid,0,2,297.91,346.08,78,35,117,39,0,10,36.36,Low,0
d22ef927-2206-4ae7-a141-618fbf2d2ef9,ResortHotel,Tier2,2,1,0,Mid,1,0,120.33,183.21,44,87,106,80,0,6,35.18,Low,0
b94f9022-71c4-4c24-92d8-14f00f3f1483,CityHotel,Tier3,11,4,0,Mid,0,2,152.03,395.62,58,253,101,133,1,6,95.89,Low,0
97b03b2d-6464-4736-ae55-b9c4bbd560da,CityHotel,Tier1,8,5,0,High,1,0,182.53,329.97,121,277,36,121,0,6,87.81,Low,0
54332b96-b113-46bc-a689-94a0d246871f,ResortHotel,Tier3,4,2,0,Mid,0,8,262.64,51.38,221,118,14,155,1,9,94.16,Low,0
9611ca3d-fbaa-455f-ab05-2ffbbec81347,ResortHotel,Tier2,2,3,0,Low,0,5,172.22,105.43,116,10,31,30,0,2,18.62,Low,0
5fc4ab74-c295-49d2-ac2c-ecfb8c0b8eb6,BusinessHotel,Tier3,8,7,1,Mid,0,4,336.5,59.87,182,173,120,160,0,7,86.11,Low,0
7e778d17-b821-4d6d-8ce8-ec66f1f72167,AirportHotel,Tier2,9,6,1,Low,1,8,323.79,202.42,141,42,105,65,1,8,68.32,Low,0
be31ff3f-7114-48cd-94f6-1930b2878522,BusinessHotel,Tier3,2,5,0,Low,0,6,395.44,119.78,132,263,30,85,1,9,122.06,Medium,1
558e7f56-c82a-400d-b23c-95ff7037dec6,AirportHotel,Tier3,7,4,0,Mid,0,5,326.51,129.83,75,55,15,66,0,1,19.04,Low,0
599e88c9-8e0d-4bd5-8f9a-aabf0876b573,BusinessHotel,Tier2,4,4,0,Peak,1,1,261.75,55.62,28,66,109,81,0,5,79.46,Low,0
568d508b-b713-43b2-b4a9-94f5df9fe0df,CityHotel,Tier1,10,1,0,Peak,0,2,149.64,309.27,183,96,38,38,1,5,40.46,Low,0
bd78bd6f-0265-4481-9602-6d3d2eb54be5,BusinessHotel,Tier3,8,5,0,Peak,1,10,145.2,58.07,151,14,89,30,0,5,50.78,Low,0
ca2d6e5f-f624-4b6c-a64f-9887fe5bb157,CityHotel,Tier1,8,6,1,Peak,1,2,66.15,106.92,187,25,7,57,1,3,58.15,Low,0
4980cbe0-ccdb-4898-91de-863c930d6c83,CityHotel,Tier2,6,1,0,Peak,1,10,87.74,161.31,209,21,96,51,0,2,39.67,Low,0
05866ded-7db3-4179-a52e-358ee0f59848,BusinessHotel,Tier3,3,7,1,Peak,1,10,394.98,200.97,224,248,78,136,1,6,146.64,Medium,1
7f80255f-8c84-406a-99e8-10a6167b3d6d,ResortHotel,Tier1,1,7,1,Peak,1,5,68.41,227.04,205,41,58,184,1,10,100.3,Low,0
76aa5ae7-7637-4488-a93f-0ed3cd731870,BusinessHotel,Tier1,1,5,0,Mid,1,6,329.97,253.73,264,242,43,137,0,4,103.7,Low,0
2ce8547a-0ab8-46c1-818d-cb92e98d47aa,BusinessHotel,Tier2,12,2,0,Mid,0,4,127.74,69.1,279,236,44,141,1,1,70.71,Low,0
12f1c19b-dd2b-4557-88e5-60f12d9cfaeb,AirportHotel,Tier1,6,5,0,Peak,0,0,326.07,108.32,245,117,81,96,1,9,82.65,Low,0
f292e22e-1228-4564-832d-b5597b8ba27c,CityHotel,Tier1,4,6,1,Peak,0,1,303.91,169.72,158,185,45,175,1,2,127.97,Medium,1
e5c69190-ab2d-48bb-8eba-e0a2a98dc24c,CityHotel,Tier1,8,1,0,Low,0,4,89.39,138.77,58,117,34,71,1,5,47.15,Low,0
fa07d757-4712-4744-bcb2-7f464e6d2172,CityHotel,Tier2,12,5,0,Mid,0,1,319.89,405.77,119,194,61,102,0,5,76.68,Low,0
8f6fd819-245c-4d96-bdd4-224397a4c9a0,BusinessHotel,Tier3,9,7,1,Peak,1,9,208.59,376.68,55,150,46,117,0,1,66.52,Low,0
22ad42c3-3065-4b1f-a88a-cb3d040594b8,ResortHotel,Tier1,2,4,0,High,1,5,342.95,393.59,175,176,37,152,0,3,112.33,Low,0
b7a7f907-f9cd-4104-97c9-31a0f940b864,BusinessHotel,Tier1,8,3,0,Low,1,4,288.72,445.74,133,93,62,135,1,6,78.85,Low,0
0efa7404-bf96-4935-86cb-f2be60f2f24a,ResortHotel,Tier3,8,4,0,Peak,0,9,191.86,405.6,136,178,55,59,0,1,94.65,Low,0
f927bb7d-1504-4240-ae02-f6d7c7dbd069,BusinessHotel,Tier1,12,7,1,Mid,1,1,293.34,270.73,271,232,46,86,1,4,64.4,Low,0
cd7bd874-2b93-4688-83c7-ac33ca875d74,ResortHotel,Tier2,2,6,1,Low,1,3,233.63,233.87,114,188,113,20,0,7,44.47,Low,0
9a1b38fd-da5a-4a6d-b972-5534bf609289,AirportHotel,Tier1,10,5,0,Peak,0,8,320.06,313.25,31,67,64,145,0,5,79.65,Low,0
78859976-1fb4-441d-bf23-e36e03a8ed13,ResortHotel,Tier3,4,7,1,High,1,3,210.29,118.32,21,92,112,137,1,4,68.57,Low,0
3f6a2a3a-978d-45da-9e10-80f29038b932,CityHotel,Tier3,11,6,1,Peak,0,6,146.13,237.42,179,261,29,60,1,5,101.47,Low,0
e2ce0064-2061-4250-8144-e24dc07003f3,CityHotel,Tier3,3,3,0,Mid,1,0,149.79,311.81,48,24,33,82,1,5,15.25,Low,0
49af134a-3305-4964-a14c-830d485bc9fd,ResortHotel,Tier1,2,4,0,Mid,0,4,148.51,86.55,207,24,109,33,1,5,13.98,Low,0
bffee845-a3c0-4be2-811e-69188755ca16,CityHotel,Tier3,9,4,0,Low,0,5,323.06,277.47,266,45,103,156,0,7,54.05,Low,0
4fabfba7-2dac-4502-92e1-efb852c032b5,BusinessHotel,Tier2,8,4,0,Peak,0,3,136.62,384.09,199,123,105,163,1,3,88.15,Low,0
0d9b6ff2-134d-4cdc-b772-ef63b0b50b2d,BusinessHotel,Tier1,8,5,0,Low,0,8,242.98,96.86,128,221,109,90,1,4,62.64,Low,0
bd18c6da-1735-4c1a-b1cb-17c914e255fa,AirportHotel,Tier3,8,3,0,Low,0,1,364.59,349.25,112,156,92,141,1,5,97.56,Low,0
a4694c36-11a8-4e7a-9265-54ed8890ead0,ResortHotel,Tier2,2,3,0,Mid,1,1,306.33,431.09,83,36,14,105,1,8,85.5,Low,0
6b3620bb-4c31-4645-8218-c2f57fc011e2,AirportHotel,Tier1,7,7,1,Mid,0,4,193.67,222.76,285,173,32,61,0,9,77.0,Low,0
5993f59c-cd82-41f4-9e35-a071e475729d,BusinessHotel,Tier1,7,5,0,Low,0,9,118.57,72.66,111,94,51,169,1,8,121.74,Medium,1
3de593de-141e-458d-85d8-49f50fda9b18,ResortHotel,Tier2,8,6,1,Peak,1,2,171.24,302.54,41,145,78,118,1,7,83.68,Low,0
95b7c9ce-3c55-473d-882b-5d7c245551af,ResortHotel,Tier2,6,7,1,Low,0,0,370.25,197.02,41,243,6,194,0,7,110.58,Low,0
e49bec48-7d08-4f14-803a-175bcd9f90a1,CityHotel,Tier2,6,3,0,Mid,1,6,242.46,97.73,169,157,84,180,0,5,114.97,Low,0
1b41b175-f0d2-4536-b28e-84f8e20ec257,AirportHotel,Tier1,8,6,1,Mid,0,8,240.51,163.39,194,264,64,78,1,8,117.9,Low,0
e9595877-55f2-4a14-a7c6-574424708c76,AirportHotel,Tier3,7,5,0,High,1,2,124.57,160.14,203,38,37,84,0,7,58.53,Low,0
afb2f430-b06b-4c31-bce5-fac8c6f3e60f,BusinessHotel,Tier3,10,6,1,Peak,0,3,74.02,374.82,20,146,100,117,1,7,113.18,Low,0
84dc8347-a883-4e7a-ab43-a53296212d8a,CityHotel,Tier2,5,4,0,Low,1,2,169.67,443.8,99,28,37,26,0,5,-1.75,Low,0
64f54674-2a56-459c-b1c8-86262d9ceec0,AirportHotel,Tier3,1,7,1,High,0,2,289.2,356.32,24,275,33,127,1,3,121.53,Medium,1
31b4601e-3125-4581-8f5f-c128c0f403ba,CityHotel,Tier2,8,6,1,Mid,0,2,367.64,427.89,216,151,115,117,1,8,70.37,Low,0
bc0903d9-f11b-407e-8d61-b77729c64a3b,AirportHotel,Tier1,11,7,1,Peak,1,7,314.61,293.36,276,93,119,47,1,9,57.37,Low,0
b998968c-4251-44a5-aae8-26fc84b7b752,ResortHotel,Tier2,6,7,1,High,1,4,350.03,398.46,59,16,75,188,1,2,68.27,Low,0
33161a40-72fe-4545-afa8-f3a7fc775f74,ResortHotel,Tier3,9,7,1,Mid,1,6,155.4,217.87,100,16,100,22,1,1,23.49,Low,0
913f7b10-3780-4768-8442-b38d67983e90,CityHotel,Tier3,9,1,0,High,0,4,172.03,288.61,154,64,60,163,1,7,112.83,Low,0
1df98b7a-05c3-4396-a23f-237113ccd6b5,BusinessHotel,Tier3,7,6,1,Peak,1,0,303.52,89.7,253,149,103,164,1,7,109.7,Low,0
ff6b7e1c-da91-487d-b7fb-bb3dc9a19e1e,ResortHotel,Tier1,7,7,1,Mid,0,7,176.43,116.5,99,157,57,68,1,5,85.95,Low,0
64e962d8-cff7-47bb-a863-0ddf598bb86d,ResortHotel,Tier1,7,3,0,Low,1,7,246.56,325.67,185,176,77,20,1,7,86.49,Low,0
cb8932c3-59f1-4947-8f67-e4056243290f,AirportHotel,Tier2,11,2,0,High,0,8,157.08,156.33,267,60,101,81,1,4,103.13,Low,0
c0063c6f-fab1-46cc-b53e-7f758d350902,CityHotel,Tier1,8,3,0,Low,1,10,251.72,323.03,119,93,60,45,1,3,35.86,Low,0
570c41a5-3abd-4a73-9254-9e858aff1471,ResortHotel,Tier1,8,7,1,Peak,1,8,171.84,148.95,73,202,89,109,0,10,121.14,Medium,1
12d1927b-7c42-4335-afad-0333c1859809,AirportHotel,Tier1,8,2,0,Low,0,7,332.92,128.7,96,20,95,126,0,8,61.38,Low,0
3e09f7cb-bb44-4bcd-b3f3-9a2ae1336d75,BusinessHotel,Tier2,4,5,0,Low,1,6,380.58,183.29,141,37,58,37,0,4,19.31,Low,0
0a175015-8c41-482c-a358-4c2cd7732015,BusinessHotel,Tier1,10,2,0,Mid,1,6,354.8,53.43,107,252,98,56,0,9,94.82,Low,0
caaaa79e-b254-46d2-9384-e34be4078ebd,CityHotel,Tier2,6,3,0,Low,0,10,372.51,284.73,200,210,63,45,1,3,92.96,Low,0
7ac0423b-20b5-4892-885a-2d1f7de57003,CityHotel,Tier1,7,1,0,Low,1,5,244.34,251.44,212,112,35,94,1,6,50.77,Low,0
59f4c2b0-69be-410c-8c4f-cf86efe83e48,ResortHotel,Tier3,12,2,0,Mid,1,8,228.49,412.74,148,46,53,30,1,10,61.9,Low,0
22282e56-b2ce-406d-9a60-379754af42ee,ResortHotel,Tier1,7,7,1,High,1,1,325.11,122.71,91,256,29,155,1,6,102.52,Low,0
ff2ecdd2-dc47-4650-84f5-b4825571a6a2,ResortHotel,Tier3,11,7,1,Low,0,0,277.48,368.88,251,253,100,126,1,1,74.21,Low,0
