booking_id,hotel_type,lead_time_days,room_type,nights,guests,booking_channel,avg_daily_rate,expected_revenue,canceled,no_show,refund_percent,refund_amount,penalty_fee,rebooked,recovered_revenue,high_season,special_event,advance_payment,revenue_loss
0b628799-c779-4425-9a2c-9671c9f8c550,BusinessHotel,312,Executive,8,3,Direct,151.21,1209.68,1,0,25,302.42,357.52,0,0,1,0,0,0
1b4ac6eb-cb64-408d-b367-328c7f29a1b6,BusinessHotel,142,Standard,14,3,Online,547.29,7662.06,1,0,75,5746.55,262.32,0,0,0,1,0,5484.23
dcd55e2a-249a-46f6-b716-416e409833c6,BusinessHotel,67,Deluxe,14,4,Direct,419,5866,0,0,0,0,0,0,0,0,1,0,5866
a1d82d06-cd4e-4aea-b28f-1c1aa98ba696,CityHotel,72,Suite,13,3,Corporate,84.58,1099.54,1,0,100,1099.54,107.87,1,990.51,0,1,0,1.16
4ee14a5a-dc60-463c-b091-8917133eaefa,ResortHotel,187,Deluxe,3,3,Online,519.17,1557.51,1,0,75,1168.13,338.31,0,0,1,0,0,829.82
1096be8a-0c17-4d3e-8140-e9e03c06f157,ResortHotel,239,Standard,13,2,Online,268,3484,1,0,75,2613,872.63,0,0,0,0,0,1740.37
813fb609-7a26-45c9-b989-188993de29a1,BusinessHotel,142,Deluxe,3,5,Direct,467.15,1401.45,1,0,25,350.36,334.75,1,431.87,1,0,0,0
9ec7ec9c-53e3-4220-8c28-f9d5c705715f,ResortHotel,348,Suite,7,3,Direct,279.27,1954.89,1,0,75,1466.17,357.21,1,1788.64,1,1,0,0
2c28b54a-372c-4aae-afa2-f400f42ae37a,ResortHotel,353,Executive,2,3,Corporate,410.53,821.06,1,0,75,615.79,17.54,0,0,1,0,0,598.25
ebe8ab9f-3591-4573-aa68-966288b80634,ResortHotel,250,Standard,8,5,Agent,401.65,3213.2,1,0,25,803.3,734.64,1,2829.72,1,0,0,0
da6007bf-4012-4f7a-a045-f88deb93a295,CityHotel,119,Deluxe,1,5,Online,101.44,101.44,1,0,25,25.36,25.55,0,0,1,0,0,0
be8141ca-3467-4fdd-bef0-5d4c051f7741,CityHotel,340,Suite,4,4,Agent,220.05,880.2,0,0,0,0,0,0,0,1,1,1,880.2
d8c5e354-8ae4-42ce-804a-d654e52de926,CityHotel,112,Standard,12,5,Agent,544.09,6529.08,0,0,0,0,0,0,0,1,0,0,6529.08
9d127b8b-7307-4130-a3d7-3651fd559171,BusinessHotel,271,Suite,10,5,Agent,273.4,2734,0,0,0,0,0,0,0,1,0,0,2734
848aa6ef-90bc-420f-b5dd-b2bdb222e34a,BusinessHotel,267,Suite,9,2,Online,83.37,750.33,0,0,0,0,0,0,0,0,1,0,750.33
884c230f-b2fa-4780-aa41-32c3e2ebbd24,ResortHotel,153,Executive,9,4,Agent,247.68,2229.12,0,1,0,0,0,0,0,0,0,1,2229.12
b655bfde-df4d-4826-a105-1736fa21eae8,BusinessHotel,355,Executive,4,4,Direct,425.62,1702.48,1,0,50,851.24,397.42,0,0,1,0,1,453.82
0e89142b-0d5d-4f28-98dd-21fac1a94cc0,ResortHotel,82,Deluxe,10,5,Direct,228.4,2284,1,0,25,571,142.49,0,0,1,1,0,428.51
942b81fe-20db-42d7-a004-87a120974c69,ResortHotel,218,Suite,1,2,Corporate,276.88,276.88,0,0,0,0,0,0,0,1,1,0,276.88
156b29eb-40cf-4dd4-ae86-0c5536826774,CityHotel,142,Deluxe,3,1,Direct,300.69,902.07,0,0,0,0,0,0,0,0,0,0,902.07
d78788db-6308-43b7-a44d-a69783580fc1,BusinessHotel,292,Executive,10,3,Agent,252.31,2523.1,0,1,0,0,0,0,0,1,0,0,2523.1
e3da72cc-fb1f-4725-9a35-d4aa03d13b07,ResortHotel,248,Standard,9,2,Agent,552.62,4973.58,1,0,75,3730.18,1370.88,0,0,0,0,0,2359.3
edb17043-c349-4051-bdb7-a06c35f60f1d,ResortHotel,346,Executive,6,5,Agent,244.25,1465.5,0,0,0,0,0,0,0,1,0,0,1465.5
1586fcb5-7824-4282-a89b-18e806765f9c,CityHotel,200,Standard,6,3,Corporate,392.04,2352.24,0,0,0,0,0,0,0,0,0,1,2352.24
a5d40ff8-21ec-41b6-9581-47864fe7090a,CityHotel,211,Deluxe,13,2,Agent,370.8,4820.4,0,1,0,0,0,0,0,1,0,0,4820.4
b6c50262-4f25-4022-a522-5cd617f75d87,CityHotel,217,Suite,14,2,Corporate,290.85,4071.9,1,0,50,2035.95,485.71,1,2220.93,0,0,1,0
f8159694-ee66-4566-bf79-d1958a1462dd,CityHotel,241,Deluxe,2,3,Direct,277.53,555.06,1,0,0,0,133.32,0,0,1,1,0,0
fa8cf79b-562d-4b08-b29a-9f4528e16c76,ResortHotel,109,Standard,6,5,Agent,241.28,1447.68,1,0,25,361.92,12.74,0,0,0,1,1,349.18
538352c8-63cf-4d59-8484-5dadd75d463f,ResortHotel,364,Executive,9,5,Online,501.26,4511.34,0,0,0,0,0,0,0,1,1,1,4511.34
9c5e7e60-7201-4bb3-afce-f3a9d75b774c,CityHotel,52,Standard,2,4,Direct,195.58,391.16,1,0,25,97.79,16.38,1,273.6,1,0,0,0
cdbd1c52-6674-4891-a503-590eb95543c6,CityHotel,267,Suite,1,1,Direct,219.54,219.54,1,0,25,54.88,55.25,0,0,1,1,1,0
98f8e004-c3f3-40b9-a3b9-062a561cccb6,BusinessHotel,65,Deluxe,11,3,Corporate,182.01,2002.11,1,0,0,0,462.9,0,0,1,0,1,0
ded10ba9-21e8-449b-94bf-1ba155426a51,ResortHotel,349,Executive,9,2,Direct,164.7,1482.3,1,0,75,1111.72,4.13,1,457.31,0,1,0,650.28
c41cb88d-90a9-4f38-8c96-3e5725973200,ResortHotel,71,Standard,3,5,Agent,576.21,1728.63,1,0,50,864.32,486.3,1,609.42,1,1,1,0
158ae898-30d0-4bba-b7db-c1731f6f1ca4,BusinessHotel,63,Executive,3,4,Corporate,248.2,744.6,1,0,75,558.45,154.68,1,612.04,1,1,1,0
6498cb11-d0bf-4243-a204-9fad83ee67ac,BusinessHotel,85,Suite,4,3,Corporate,480.06,1920.24,0,1,0,0,0,0,0,1,0,0,1920.24
0bb91f76-ba10-48cc-b2f7-e2d006c7753a,CityHotel,40,Deluxe,6,4,Agent,152.33,913.98,1,0,0,0,119.65,0,0,0,1,1,0
e80d2d05-2d6a-4322-ae81-5ef4ace622ee,BusinessHotel,20,Standard,1,5,Direct,118.33,118.33,0,0,0,0,0,0,0,0,1,1,118.33
030a944f-a9ec-4ecb-95a1-b9661e066e57,CityHotel,332,Executive,5,2,Agent,330.17,1650.85,0,0,0,0,0,0,0,1,0,0,1650.85
3a9e79ad-6d6e-4eed-a4db-79102b80f5a2,CityHotel,273,Executive,8,3,Direct,263.12,2104.96,0,0,0,0,0,0,0,1,0,1,2104.96
953ae561-7bb2-4108-82a6-92a5f1edfff9,BusinessHotel,355,Suite,13,5,Agent,447.34,5815.42,0,0,0,0,0,0,0,0,0,0,5815.42
c2d72734-39fb-4969-bf78-301f938a3ddc,BusinessHotel,223,Executive,2,1,Direct,124.18,248.36,0,0,0,0,0,0,0,1,1,0,248.36
e5aa9d9a-7ef4-472d-9fa8-76edab767d49,ResortHotel,345,Executive,12,1,Direct,384.19,4610.28,0,1,0,0,0,0,0,0,1,1,4610.28
d5005f97-1d47-4ba7-98dd-08571c387c64,CityHotel,251,Deluxe,10,4,Online,389.23,3892.3,1,0,0,0,919.8,1,1612.65,0,0,1,0
8cfaf47a-72ad-464c-a456-fcaeb9bf0f6a,BusinessHotel,108,Suite,12,3,Online,173.86,2086.32,0,1,0,0,0,0,0,1,1,0,2086.32
7f6ca665-dff7-4f36-9788-ea8453913682,CityHotel,336,Executive,7,5,Corporate,400.38,2802.66,1,0,100,2802.66,249.09,1,1301.29,0,1,0,1252.28
66bb3189-2634-46e8-9fd3-16f3276016eb,BusinessHotel,362,Standard,7,2,Agent,224.16,1569.12,1,0,50,784.56,302.6,0,0,0,0,1,481.96
d37b4ad4-9362-4f72-8b3c-41658faffc33,BusinessHotel,183,Executive,6,1,Direct,276.83,1660.98,0,0,0,0,0,0,0,0,1,1,1660.98
30cb226d-9513-4cc3-88eb-d17ecdee49aa,CityHotel,88,Executive,4,2,Direct,404.68,1618.72,0,0,0,0,0,0,0,1,1,0,1618.72
08261edb-a43a-4e53-bb57-4f7814c8aed1,ResortHotel,67,Standard,11,2,Agent,422.76,4650.36,0,0,0,0,0,0,0,0,0,1,4650.36
4757b68e-f73f-4956-bed6-a29055ee8992,CityHotel,0,Suite,2,1,Online,189.32,378.64,0,0,0,0,0,0,0,0,1,0,378.64
a7ec369e-d527-4001-b877-eb45e77d3f7f,BusinessHotel,90,Deluxe,10,2,Corporate,255.83,2558.3,1,0,75,1918.72,48.84,1,1884.69,0,1,1,0
a2fa8ce5-813b-4632-9231-f3e693fe9f50,BusinessHotel,222,Standard,8,5,Agent,355.75,2846,1,0,0,0,651.39,0,0,1,0,0,0
fdcbcc58-ac44-4c45-a691-f0545240717a,CityHotel,128,Standard,5,5,Direct,313.5,1567.5,0,0,0,0,0,0,0,1,1,0,1567.5
5358bca4-93dd-4962-a78e-ba32bcf465e4,ResortHotel,171,Executive,14,5,Corporate,264.31,3700.34,0,0,0,0,0,0,0,1,0,0,3700.34
912786d5-34e5-46ae-b8b3-2917bd1fe550,BusinessHotel,210,Suite,2,3,Direct,238.4,476.8,0,0,0,0,0,0,0,1,0,1,476.8
277d91df-edad-46a4-ab85-8bdbdbc62902,BusinessHotel,32,Standard,3,1,Corporate,315.81,947.43,0,0,0,0,0,0,0,0,1,1,947.43
90069134-c783-43bb-9996-71b38031ccff,ResortHotel,263,Deluxe,2,4,Direct,373.29,746.58,0,0,0,0,0,0,0,1,0,1,746.58
5d8074e3-5d9e-4c41-a5df-8c395104b9b6,BusinessHotel,253,Suite,4,3,Online,363.27,1453.08,0,1,0,0,0,0,0,1,0,1,1453.08
f51d8533-f0ce-4330-88f1-a2a436cbb8fb,CityHotel,361,Deluxe,4,5,Online,335.69,1342.76,1,0,25,335.69,68.22,1,1123.88,0,1,1,0
0552c199-e2b2-4593-a69d-e8e03e4fa361,BusinessHotel,254,Executive,3,2,Corporate,480.32,1440.96,1,0,100,1440.96,268.87,0,0,1,1,1,1172.09
239350dc-f3d3-4b83-a9db-2540cc7ec204,BusinessHotel,110,Suite,14,3,Direct,523.76,7332.64,1,0,0,0,1329.34,1,4771.54,0,1,1,0
a480e793-db6e-4247-9425-27efb98d91ca,ResortHotel,20,Deluxe,10,4,Online,491.17,4911.7,0,0,0,0,0,0,0,0,1,1,4911.7
161867e5-753c-4ea1-8f98-a56fbc311fce,BusinessHotel,212,Standard,13,1,Corporate,365.5,4751.5,0,0,0,0,0,0,0,1,1,1,4751.5
fa4b7e7b-8c0a-42a0-abda-bec2673b687e,CityHotel,245,Suite,9,1,Agent,553.66,4982.94,1,0,50,2491.47,969.23,0,0,0,0,0,1522.24
b89a9abf-aec6-4d1b-87a8-b401dbf285ef,ResortHotel,2,Deluxe,4,4,Corporate,116.38,465.52,0,0,0,0,0,0,0,0,0,1,465.52
771e92dd-d8be-4cbe-939f-867239c46b0e,CityHotel,34,Deluxe,2,3,Direct,376.34,752.68,1,0,0,0,153.35,1,715.11,1,0,1,0
6bcb8f09-9e9f-4ec3-a956-44304ba6aaea,BusinessHotel,70,Standard,11,4,Corporate,114.46,1259.06,1,0,100,1259.06,221.59,0,0,0,1,1,1037.47
b0fb6502-f8e3-4993-89b1-a5981e607cd0,BusinessHotel,113,Deluxe,1,1,Online,279.12,279.12,0,0,0,0,0,0,0,0,0,0,279.12
39aa5347-ebc7-4447-94da-c87bded1cad9,BusinessHotel,89,Executive,1,2,Agent,65.53,65.53,0,0,0,0,0,0,0,0,0,1,65.53
ee647404-c437-4a7c-b8c8-0df2fcaf1cef,ResortHotel,249,Suite,5,1,Direct,431.2,2156,1,0,75,1617,475.36,0,0,0,1,0,1141.64
16473e48-7093-4429-99dc-c689abbcb779,ResortHotel,320,Suite,10,2,Direct,258.77,2587.7,1,0,50,1293.85,178.53,0,0,1,0,0,1115.32
8f1ffd84-89cc-4d94-a58e-0bad2b209d1e,CityHotel,124,Deluxe,7,3,Online,529.68,3707.76,1,0,50,1853.88,670.32,0,0,0,0,0,1183.56
36c9bab3-b2ba-4576-8b1e-6894c4f33f34,BusinessHotel,92,Executive,5,2,Direct,467.94,2339.7,0,1,0,0,0,0,0,0,0,0,2339.7
f7dd8ba2-26fe-4e6b-a39f-3976972e40c2,CityHotel,225,Standard,4,5,Agent,70.01,280.04,1,0,0,0,1.04,0,0,0,1,1,0
9be3f284-53cb-445f-954e-dbf27b4c0108,ResortHotel,347,Suite,8,3,Direct,228.6,1828.8,0,0,0,0,0,0,0,1,0,1,1828.8
647261c8-5e72-431f-a3f4-6f194d985a34,ResortHotel,58,Deluxe,12,5,Corporate,275.75,3309,1,0,75,2481.75,404.92,0,0,0,0,1,2076.83
dd56e9ff-8414-4b60-83f3-f1083ba642cf,CityHotel,156,Executive,8,5,Agent,201.83,1614.64,1,0,0,0,469.07,0,0,0,1,1,0
32fc29fc-a6d4-4e59-8261-e76229b149b7,ResortHotel,10,Deluxe,5,1,Corporate,110.28,551.4,0,0,0,0,0,0,0,0,1,1,551.4
949a1093-1b36-4a94-b352-47c0fdb69e7e,BusinessHotel,10,Deluxe,9,5,Direct,499.22,4492.98,1,0,75,3369.73,1287.96,0,0,1,1,0,2081.77
2da2579f-cd26-4df9-8b8f-9b8ea5fc8cfc,ResortHotel,142,Deluxe,6,2,Direct,496.44,2978.64,0,0,0,0,0,0,0,0,0,0,2978.64
a5aef096-ef28-472c-89fc-7a4482f5f5e0,CityHotel,136,Executive,6,1,Online,317.27,1903.62,1,0,0,0,1.76,0,0,0,0,1,0
bba831e4-f3b2-44f6-a257-87ff8f7f7090,BusinessHotel,188,Executive,12,3,Online,73.08,876.96,0,0,0,0,0,0,0,1,1,1,876.96
5d799aa2-b2ca-4bbb-99b0-a8c4655571bc,BusinessHotel,341,Executive,9,5,Direct,88.02,792.18,1,0,100,792.18,33.55,1,578.46,0,1,0,180.17
161e86e8-c0ff-4b01-af4e-5174bad497d1,BusinessHotel,41,Deluxe,11,4,Corporate,556.02,6116.22,0,0,0,0,0,0,0,1,1,1,6116.22
6e6674fd-5f8a-4762-812b-346e78184b1c,CityHotel,97,Suite,8,1,Corporate,587.36,4698.88,1,0,75,3524.16,1409.25,1,4326.56,1,1,0,0
b6ef2812-32d4-48d1-a80e-f53562642ed1,ResortHotel,205,Executive,13,5,Online,245.85,3196.05,0,0,0,0,0,0,0,0,1,1,3196.05
35c6af43-0ca0-4916-873b-9450822302d3,ResortHotel,189,Executive,8,2,Online,404.14,3233.12,0,0,0,0,0,0,0,1,1,0,3233.12
16063158-805c-422e-acc7-d9c5c297f51c,BusinessHotel,74,Standard,11,2,Direct,572.1,6293.1,0,0,0,0,0,0,0,1,1,0,6293.1
43e91cfc-60d1-4052-a124-fc75b34d3222,ResortHotel,69,Deluxe,12,2,Direct,275.46,3305.52,0,0,0,0,0,0,0,0,0,1,3305.52
5748491a-ab70-4a5a-bfa1-13f7562d65f1,BusinessHotel,214,Executive,13,5,Direct,585.17,7607.21,0,0,0,0,0,0,0,0,1,0,7607.21
c5882605-6be8-410d-9305-e1e60f189f38,ResortHotel,264,Executive,1,2,Agent,344.31,344.31,0,0,0,0,0,0,0,1,1,1,344.31
3a174d3c-7f09-46d5-a193-da3b6b1bade2,BusinessHotel,110,Deluxe,10,2,Direct,95.15,951.5,0,0,0,0,0,0,0,1,0,0,951.5
332deab2-6908-4645-9b08-82b834ef864c,ResortHotel,46,Executive,3,2,Corporate,320.31,960.93,1,0,25,240.23,74.15,1,877.66,1,0,1,0
245b954d-d9c9-43b8-aaa1-d191610369f4,BusinessHotel,214,Executive,6,5,Agent,376.52,2259.12,1,0,0,0,95.43,0,0,0,0,1,0
65bcf5f0-855f-4cd1-8dd2-fa47fa8206f2,CityHotel,79,Suite,13,5,Direct,555.87,7226.31,1,0,100,7226.31,967.53,0,0,0,0,0,6258.78
3f681e08-235d-4353-84c3-9bc3c091c2b0,ResortHotel,217,Deluxe,6,2,Direct,90.84,545.04,1,0,75,408.78,45.72,0,0,1,1,0,363.06
68297998-e386-4748-a8a0-4c8be89fa650,BusinessHotel,214,Executive,6,5,Corporate,548.65,3291.9,0,0,0,0,0,0,0,1,0,1,3291.9
47133aca-ed03-46ba-82f8-edfc0c0e9768,BusinessHotel,187,Suite,14,4,Corporate,451.54,6321.56,0,0,0,0,0,0,0,0,1,0,6321.56
47cbe570-b37b-407d-a2c2-59d4892e1a80,BusinessHotel,321,Executive,7,5,Agent,246.83,1727.81,0,0,0,0,0,0,0,1,1,1,1727.81
c2d79190-27f4-448f-a25c-bc1e8b594b7d,CityHotel,257,Deluxe,6,4,Corporate,138.05,828.3,0,0,0,0,0,0,0,1,0,1,828.3
a217f592-3ecb-46b4-876e-61b9321ea43a,CityHotel,329,Executive,2,3,Direct,496.27,992.54,0,1,0,0,0,0,0,0,0,0,992.54
4a7356c3-cdde-448c-9955-b1cfdbaba52c,CityHotel,360,Deluxe,6,2,Direct,384.22,2305.32,1,0,50,1152.66,191.17,0,0,1,0,0,961.49
c2b62dcd-0927-49a1-bef9-a160ea1dcd3f,BusinessHotel,108,Suite,11,3,Agent,365.34,4018.74,1,0,100,4018.74,459.54,1,3939.26,1,0,1,0
8ab48eaf-8d10-4f87-adaf-ff2f15b6690a,CityHotel,119,Deluxe,6,3,Agent,76.55,459.3,0,0,0,0,0,0,0,0,1,0,459.3
d7c56cb2-cd63-4c39-bf09-6540197297d8,ResortHotel,270,Deluxe,14,3,Agent,69.72,976.08,1,0,50,488.04,54.54,0,0,0,1,0,433.5
58bb3e1f-a6e1-4b06-93ca-363b7dc21602,CityHotel,124,Deluxe,2,2,Agent,110.12,220.24,1,0,75,165.18,1.6,0,0,0,0,0,163.58
7446bae1-3199-46eb-bb08-af1bbf73e8db,BusinessHotel,265,Suite,13,2,Direct,544.62,7080.06,1,0,25,1770.02,2013.97,0,0,1,1,1,0
79e34665-c439-4892-b5c3-541046ba6dfd,ResortHotel,185,Standard,4,1,Agent,150.89,603.56,1,0,0,0,31.14,1,333.53,1,0,1,0
c78d3f8e-e69e-4490-bf72-3ca2c12ecd5e,CityHotel,44,Suite,7,2,Agent,238.05,1666.35,1,0,75,1249.76,420.03,0,0,1,0,0,829.73
38eea39d-4f92-4799-ad16-ec98dd537cc6,ResortHotel,112,Standard,10,5,Agent,416.58,4165.8,0,0,0,0,0,0,0,1,1,0,4165.8
e7dabccf-9218-45a1-b4aa-d17e9290d522,CityHotel,355,Deluxe,2,5,Online,535.93,1071.86,0,0,0,0,0,0,0,1,0,0,1071.86
0e5be7ce-bd20-4f3d-8a49-fe8ef3699301,BusinessHotel,201,Executive,4,5,Agent,93.66,374.64,0,0,0,0,0,0,0,0,0,1,374.64
214e6adb-cfc5-405a-bed9-b9a1cf28888b,ResortHotel,295,Deluxe,12,3,Direct,340.99,4091.88,1,0,25,1022.97,529.81,0,0,1,1,0,493.16
d7635512-f2f2-4010-96ad-788b48dc8304,CityHotel,2,Standard,4,1,Online,526.01,2104.04,0,0,0,0,0,0,0,0,1,0,2104.04
713987d3-61a1-485d-9c6d-6a41609d3d2c,ResortHotel,39,Executive,5,5,Online,283.56,1417.8,0,0,0,0,0,0,0,1,1,1,1417.8
849c6c0a-a88d-44ee-bdaa-2ffb4b48800c,ResortHotel,334,Standard,9,5,Online,159.25,1433.25,0,0,0,0,0,0,0,0,0,1,1433.25
5358bd1f-0742-40ac-84b0-f103614a375a,CityHotel,293,Deluxe,2,5,Corporate,574.49,1148.98,1,0,25,287.25,92.2,0,0,1,1,1,195.05
39d6017c-a016-4621-9e23-32ee72ab4300,BusinessHotel,130,Deluxe,2,5,Agent,433.76,867.52,1,0,50,433.76,58,0,0,1,1,1,375.76
ee524821-0acd-4892-b135-53b08f73457c,CityHotel,13,Executive,8,1,Corporate,468.92,3751.36,1,0,50,1875.68,388.65,0,0,0,1,1,1487.03
a9d3cfbc-ec7f-4175-999a-21f12bc90cab,CityHotel,97,Suite,6,2,Agent,533.01,3198.06,0,0,0,0,0,0,0,1,1,0,3198.06
7ac36d0b-3d95-4956-aa4b-b330b98c5d4b,CityHotel,176,Standard,9,1,Online,88.99,800.91,0,0,0,0,0,0,0,1,0,0,800.91
ce55ef66-75a7-4701-b82f-9f22e1757492,CityHotel,156,Suite,6,2,Agent,344.28,2065.68,0,0,0,0,0,0,0,1,0,1,2065.68
89c21f6f-3c57-4724-88ee-05abebff375a,CityHotel,51,Suite,9,4,Agent,339.92,3059.28,1,0,25,764.82,631.68,0,0,0,1,1,133.14
dc60d5e6-2999-4c22-ac89-6e36414bea17,CityHotel,213,Standard,14,4,Direct,282.96,3961.44,0,0,0,0,0,0,0,0,1,1,3961.44
96b94a27-7fec-4c55-92e0-a51a7cb4b671,CityHotel,248,Deluxe,11,4,Online,386.32,4249.52,1,0,100,4249.52,119.07,0,0,1,1,0,4130.45
197d144d-d03b-4f2b-b657-af81902df5c3,ResortHotel,354,Standard,5,2,Agent,391.25,1956.25,0,0,0,0,0,0,0,0,1,1,1956.25
c25e8318-65e8-40be-807c-262bd7588665,ResortHotel,217,Deluxe,6,3,Direct,60.43,362.58,0,0,0,0,0,0,0,1,0,1,362.58
97e142cc-7659-44ff-ae5c-af91b730d213,CityHotel,356,Deluxe,14,5,Corporate,301.89,4226.46,0,0,0,0,0,0,0,1,1,0,4226.46
10ec55e2-5827-4284-ac95-bc96f48a0fc4,CityHotel,240,Executive,9,3,Agent,87.39,786.51,0,0,0,0,0,0,0,1,0,1,786.51
9cb8fdd5-530c-4255-86a2-fd561e6b5abe,BusinessHotel,163,Executive,11,3,Direct,508.26,5590.86,1,0,50,2795.43,240.58,0,0,1,1,1,2554.85
5fd65105-c73c-4490-b254-b5719e218fb1,CityHotel,346,Suite,5,2,Online,229.66,1148.3,0,0,0,0,0,0,0,0,0,1,1148.3
6b847108-b269-4593-be74-7daaa69fb8a2,BusinessHotel,90,Standard,6,5,Direct,516.89,3101.34,0,0,0,0,0,0,0,1,1,1,3101.34
a97b91b0-5779-4dd4-8e6e-43faf411f3a3,BusinessHotel,163,Standard,7,3,Agent,417.61,2923.27,0,0,0,0,0,0,0,0,1,0,2923.27
6f0e6dae-c314-48f6-a95e-ba518b7aea42,CityHotel,9,Deluxe,9,1,Direct,168.2,1513.8,1,0,0,0,290.15,0,0,0,0,1,0
4fbadfb4-02d4-4179-a5ec-313764893b35,ResortHotel,251,Standard,7,1,Agent,183.45,1284.15,1,0,75,963.11,226.99,1,719,0,1,0,17.12
a84905f3-a69f-4c19-969e-402f285ce9ab,ResortHotel,341,Suite,14,4,Corporate,547.39,7663.46,0,1,0,0,0,0,0,0,1,1,7663.46
4ffd06c4-667d-44b4-a7e2-b52667944c53,CityHotel,94,Suite,3,3,Online,409.77,1229.31,1,0,50,614.65,86.15,1,1020.29,0,1,1,0
1f531c04-61cf-46b4-baef-07d363e278be,BusinessHotel,53,Suite,9,5,Online,439.26,3953.34,0,0,0,0,0,0,0,1,1,0,3953.34
b365fa72-04a3-49e6-86df-acbbbdec4bcb,ResortHotel,86,Standard,14,5,Corporate,253.14,3543.96,0,0,0,0,0,0,0,0,1,0,3543.96
eac33731-01ee-4fe0-b857-4567f861ad04,BusinessHotel,227,Suite,14,2,Direct,574.23,8039.22,0,0,0,0,0,0,0,1,1,1,8039.22
dd816e2d-c7d8-4d62-9392-9d94360eedfd,CityHotel,16,Executive,1,1,Online,168.35,168.35,1,0,75,126.26,11.3,0,0,1,0,0,114.96
70741aed-f780-4e3d-a57c-506433538add,CityHotel,11,Standard,13,1,Online,474.71,6171.23,1,0,75,4628.42,240.14,1,1852.79,1,1,0,2535.49
72f2baee-0538-4651-83f7-e31361a4f64c,ResortHotel,187,Standard,6,2,Online,514.36,3086.16,0,0,0,0,0,0,0,1,0,1,3086.16
03ac8473-5f2f-4bf1-b724-137afc3a4239,BusinessHotel,30,Suite,12,4,Corporate,239.5,2874,1,0,50,1437,205.13,1,1210.45,1,1,1,21.42
d7b10194-8e0d-4df1-aa17-a6be1406ced7,ResortHotel,354,Standard,10,5,Online,246.47,2464.7,0,0,0,0,0,0,0,1,1,1,2464.7
36dc9144-c04d-42f4-910f-5c390ddf8b31,BusinessHotel,192,Suite,1,4,Agent,319.35,319.35,0,1,0,0,0,0,0,1,1,0,319.35
bd74815f-34ba-471b-8303-771c2bf19e3e,BusinessHotel,4,Standard,8,4,Agent,460.17,3681.36,0,0,0,0,0,0,0,0,1,0,3681.36
c260edc9-22db-412b-a14e-83a637be4b95,BusinessHotel,46,Deluxe,5,5,Corporate,173.41,867.05,1,0,75,650.29,58.4,1,579.91,0,1,0,11.98
4ffac8a0-e9e9-4613-adb5-2520069faa24,ResortHotel,182,Standard,10,1,Direct,417.12,4171.2,1,0,75,3128.4,530.86,1,3733.34,0,0,1,0
c6dc3695-4976-42ae-854e-6ec3ebad3f5f,CityHotel,155,Standard,4,5,Corporate,291.71,1166.84,0,0,0,0,0,0,0,1,0,0,1166.84
4fa736c0-4d3b-470a-838b-9a2d6c91ada5,BusinessHotel,35,Standard,9,3,Corporate,161.13,1450.17,1,0,75,1087.63,26.68,0,0,1,0,0,1060.95
ed9fa6f6-237b-4bb0-8857-d5750c5e216d,CityHotel,324,Standard,12,4,Online,462.03,5544.36,1,0,25,1386.09,505.31,0,0,1,0,0,880.78
810a2e50-52fa-4f34-b01d-d734a508333d,BusinessHotel,54,Standard,10,2,Agent,338.8,3388,0,0,0,0,0,0,0,1,1,0,3388
9c2476a4-fb4b-4ad2-b21d-33db7c723fbb,ResortHotel,281,Deluxe,13,3,Direct,443.08,5760.04,1,0,100,5760.04,545.33,0,0,0,0,0,5214.71
3834d198-e0fc-46d2-9dca-534c7614d329,ResortHotel,16,Executive,7,3,Agent,254.71,1782.97,0,0,0,0,0,0,0,0,1,1,1782.97
8e755d41-bec2-49d2-8f34-cc1a0d17e395,ResortHotel,344,Standard,4,2,Agent,539.63,2158.52,0,1,0,0,0,0,0,1,0,1,2158.52
dcf52339-c8d6-4f4c-a1fc-7c6e11efefd1,BusinessHotel,285,Executive,4,3,Agent,388.92,1555.68,0,0,0,0,0,0,0,0,1,1,1555.68
50f97c82-9dad-4e7a-9d18-0da84388935c,ResortHotel,296,Executive,14,4,Corporate,584.57,8183.98,0,0,0,0,0,0,0,1,1,0,8183.98
6d3d94ad-5e04-482f-82df-37d090be37a9,CityHotel,8,Executive,2,1,Online,538.32,1076.64,1,0,100,1076.64,289,0,0,0,0,1,787.64
25dddaf2-e23b-44d6-afa1-6cdb565ac858,ResortHotel,83,Executive,6,3,Direct,555.33,3331.98,1,0,100,3331.98,120.1,1,1749.86,1,1,0,1462.02
6c52d9bb-21a3-45b4-80ed-5f25809601f0,BusinessHotel,87,Standard,3,2,Direct,62.79,188.37,0,1,0,0,0,0,0,0,0,0,188.37
e2b26158-1ebb-444e-ba75-a115daa5c79e,ResortHotel,267,Suite,8,1,Agent,486.11,3888.88,1,0,100,3888.88,683.38,0,0,1,1,0,3205.5
264768e7-4ae4-4317-9494-60f7e916956a,BusinessHotel,143,Standard,4,1,Online,599.54,2398.16,1,0,25,599.54,15.16,0,0,0,0,0,584.38
8baa4834-5def-4ae2-b7a9-10dce65387b9,CityHotel,170,Executive,10,2,Agent,223.56,2235.6,1,0,0,0,590.45,0,0,0,1,0,0
ff5932bb-3226-4566-99ae-ae3c967edbca,CityHotel,157,Executive,11,2,Online,126.29,1389.19,0,1,0,0,0,0,0,1,0,1,1389.19
